question,answer_2022_08_22,answer_2022_08_25,similarity_score,length_diff,similarity_category
puedo consultar las fechas de otra convocatoria?,📅 ¿Te refieres a las fechas de exámenes extraordinarios o a otra convocatoria específica? También puedo ayudarte a encontrar el Calendario Académico de tu estudio donde se publican estas fechas. ¿Te gustaría que te guíe sobre cómo acceder a esa información?,📅 ¿Te refieres a las fechas de exámenes extraordinarios o a otra convocatoria específica? También puedo ayudarte a encontrar el Calendario Académico donde se publican estas fechas. ¿Te gustaría que te explique cómo acceder a esa información?,0.9518072289156626,16,Very High (0.8-1.0)
numero telefono unir,📞 ¿Podrías especificar a qué departamento o servicio de UNIR te refieres? ¿Estás buscando el número de atención técnica o el de tu mentor/a? Estoy aquí para ayudarte con cualquier duda que tengas.,📞 ¿Podrías especificar a qué departamento o servicio de UNIR te refieres? ¿Estás buscando el número de atención técnica o el de tu mentor/a? Estoy aquí para ayudarte con la información que necesites.,0.9518987341772152,3,Very High (0.8-1.0)
no me acuerdo de la contraseña del correo,"🔑 Para recuperar la contraseña de tu correo de la universidad (@comunidadunir.net), puedes seguir estos pasos: 1. Accede a Office 365 desde www.office.com. 2. Haz clic en “¿Olvidaste tu contraseña?” e ingresa tu dirección de correo. 3. Sigue las instrucciones para restablecer tu contraseña. Asegúrate de que la nueva contraseña cumpla con los criterios de seguridad. Si tienes dificultades, contacta con el servicio de atención técnica para que puedan ayudarte. ¿Hay algo más en lo que pueda ayudarte?","🔑 Para recuperar la contraseña de tu correo de la universidad (@comunidadunir.net), sigue estos pasos: 1. Accede a www.office.com. 2. Haz clic en “¿Olvidaste tu contraseña?” e ingresa tu dirección de correo. 3. Sigue las instrucciones para restablecer tu contraseña. Asegúrate de que cumpla con los criterios de seguridad. Si tienes dificultades, contacta con el servicio de atención técnica para que puedan ayudarte. ¿Hay algo más en lo que pueda ayudarte?",0.9530761209593326,45,Very High (0.8-1.0)
dónde puedo ver tfg de otros compañeros?,"📚 Puedes consultar los Trabajos de Fin de Estudios (TFE) de otros compañeros en el Repositorio Institucional de UNIR, Re-Unir, donde se encuentran los trabajos de aquellos que han obtenido un sobresaliente en su defensa. Puedes acceder a él a través de este [enlace](https://reunir.unir.net/). ¿Hay algo más en lo que pueda ayudarte?","📚 Puedes consultar los Trabajos de Fin de Estudios (TFE) de otros compañeros en el Repositorio Institucional de UNIR, Re-Unir, donde se encuentran aquellos que han obtenido una calificación sobresaliente. Puedes acceder a él a través de este [enlace](https://reunir.unir.net/). ¿Hay algo más en lo que pueda ayudarte?",0.9538461538461539,16,Very High (0.8-1.0)
como se quien es mi mentor?,"📞 Tu mentor/a es IRENE MENDAZA RUIZ. Puedes contactarla al 941 610 026 con extensión 4024 o a través del correo electrónico del Campus Virtual desde ""Bandeja de entrada"". También tienes asignado a MANUEL GALARRETA ESPINOSA, quien se puede contactar al mismo número con extensión 5001. ¿Hay algo más en lo que pueda ayudarte?","📞 Tu mentor es IRENE MENDAZA RUIZ. Puedes contactarla al 941 610 026 con extensión 4024 o a través del correo electrónico del Campus Virtual desde ""Bandeja de entrada"". También tienes a MANUEL GALARRETA ESPINOSA como mentor, contactable al mismo número con extensión 5001. ¿Hay algo más en lo que pueda ayudarte?",0.9559748427672956,12,Very High (0.8-1.0)
¿puedo modificar mi inscripción a exámenes?,"📅 Sí, puedes realizar cambios de fechas y sedes hasta el vencimiento del plazo de inscripción. Una vez finalizado, no podrás modificar tu inscripción, excepto por motivos excepcionales justificados. Para más detalles, contacta con tu mentor. ¿Hay algo más en lo que pueda ayudarte?","📅 Puedes realizar cambios de fechas y sedes hasta el vencimiento del plazo de inscripción, pero no será posible una vez finalizado, excepto por motivos excepcionales justificados. Para más información, contacta con tu mentor. ¿Hay algo más en lo que pueda ayudarte?",0.9560439560439561,16,Very High (0.8-1.0)
necesito saber cuando es el periodo de examanes en febrero,📅 Las fechas oficiales de los exámenes están publicadas en el Calendario Académico de tu estudio. Puedes encontrarlo desde el Aula de Información General en el apartado Documentación/Archivos de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?,📅 Puedes consultar el Calendario Académico de tu estudio para conocer las fechas de los exámenes en febrero. Accede a él desde el Aula de Información General en el apartado Documentación/Archivos de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?,0.9568627450980393,4,Very High (0.8-1.0)
cuando empieza el curso los que empiezan en marzo?,"📅 Para conocer la fecha exacta de inicio del curso para los estudiantes que comienzan en marzo, te recomiendo consultar el Calendario Académico en el apartado de Archivos del Aula de Información General. ¿Hay algo más en lo que pueda ayudarte?","📅 Para conocer la fecha exacta de inicio del curso para los que comienzan en marzo, te sugiero consultar el Calendario Académico en el apartado Archivos del Aula de Información General. ¿Hay algo más en lo que pueda ayudarte?",0.9572649572649573,18,Very High (0.8-1.0)
"hola, no puedo escribir en el foro de la asignatura: opt1q - la educación física, la salud y la educación en valores (m) - per 10451 - septiembre 2024","🛠️ ¿Podrías confirmar si el foro está activo en este momento? Si no puedes acceder, te recomendaría contactar con Atención Técnica para resolver el problema. También, ¿has revisado la programación semanal para verificar la fecha de activación del foro? Estoy aquí para ayudarte con cualquier duda.","🛠️ ¿Podrías confirmar si el foro está activo en este momento? Si no puedes acceder, te recomendaría contactar con Atención Técnica para resolver el problema. También, ¿has revisado la programación semanal para verificar la disponibilidad del foro? Estoy aquí para ayudarte con cualquier duda adicional.",0.9582637729549248,5,Very High (0.8-1.0)
"me gustaria preguntar acerca de huella unir, la nota obtenida cuenta para la evaluación continua?","🤔 La nota obtenida en la actividad de 'huella UNIR' podría contar para la evaluación continua, ya que esta incluye diversas actividades. Te recomiendo que consultes con tu mentor/a para obtener información específica sobre esta actividad. ¿Hay algo más en lo que pueda ayudarte?","🤔 La nota obtenida en la actividad de 'huella UNIR' podría contar para la evaluación continua, ya que esta incluye diversas actividades dentro de la asignatura. Te recomiendo que consultes con tu mentor/a para obtener información específica sobre esta actividad. ¿Hay algo más en lo que pueda ayudarte?",0.9586206896551724,24,Very High (0.8-1.0)
"un 4,5 es un suspenso",📚 ¿Te gustaría saber más sobre cómo se calculan las calificaciones finales o sobre el proceso de evaluación en UNIR? Estoy aquí para ayudarte con cualquier duda que tengas.,📚 ¿Te gustaría saber más sobre cómo se calculan las calificaciones finales o sobre el proceso de evaluación continua? Estoy aquí para ayudarte con cualquier duda que tengas.,0.9623188405797102,1,Very High (0.8-1.0)
en que fechas es la convocatoria de exámenes de junio?,"📅 Puedes consultar las fechas de la convocatoria de exámenes de junio en el Calendario Académico de tu estudio, disponible en el Aula de Información General en el apartado Documentación/Archivos de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?",📅 Las fechas oficiales de los exámenes están publicadas en el Calendario Académico de tu estudio. Puedes encontrarlo desde el Aula de Información General en el apartado Documentación/Archivos de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?,0.962671905697446,3,Very High (0.8-1.0)
que dia tengo los examenes,"📅 Puedes consultar las fechas oficiales de los exámenes en el Calendario Académico de tu estudio, disponible en el Aula de Información General en el apartado Documentación/Archivos de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?",📅 Las fechas oficiales de los exámenes están publicadas en el Calendario Académico de tu estudio. Puedes encontrarlo desde el Aula de Información General en el apartado Documentación/Archivos de tu Campus Virtual. ¿Hay algo más en lo que pueda ayudarte?,0.9656565656565657,11,Very High (0.8-1.0)
biblioteca,"📚 ¿Podrías especificar qué aspecto de la biblioteca te interesa? ¿Buscas información sobre los recursos disponibles, cómo acceder a ellos, o tal vez sobre la librería online? Estoy aquí para ayudarte con cualquier duda que tengas.","📚 ¿Podrías aclarar qué aspecto de la biblioteca te interesa? ¿Buscas información sobre los recursos disponibles, cómo acceder a ellos, o quizás sobre la librería online? Estoy aquí para ayudarte con cualquier duda que tengas.",0.967032967032967,5,Very High (0.8-1.0)
nota minima en examenes finales?,"📚 La nota mínima en los exámenes finales para aprobar en UNIR es de 5. Si tienes más preguntas sobre el sistema de evaluación, ¡estaré encantado de ayudarte!","📚 La nota mínima en los exámenes finales para aprobar en UNIR es de 5. Si tienes más preguntas sobre el proceso de evaluación, ¡estaré encantado de ayudarte!",0.9681528662420382,0,Very High (0.8-1.0)
calendario academico,"📅 ¿Podrías especificar qué información necesitas sobre el Calendario Académico? ¿Estás interesado en las fechas de inicio y fin del curso, las convocatorias de exámenes, o cómo vincularlo con tu calendario personal? Estoy aquí para ayudarte con cualquier duda que tengas.","📅 ¿Podrías especificar qué información necesitas sobre el calendario académico? ¿Estás interesado en las fechas de inicio y fin del curso, las convocatorias de exámenes o cómo gestionar tu calendario personal? Estoy aquí para ayudarte con cualquier duda que tengas.",0.9701492537313433,6,Very High (0.8-1.0)
office 365 donde descargar?,"📧 Puedes acceder a tu cuenta de Office 365 desde https://portal.office.com/ utilizando el usuario y contraseña que se te proporcionó en el correo de bienvenida al inicio de curso. Si necesitas más ayuda, no dudes en preguntar. ¿Hay algo más en lo que pueda ayudarte?","📧 Puedes acceder a tu cuenta de Office 365 desde https://portal.office.com/ utilizando el usuario y contraseña que se te proporcionó en el correo de bienvenida al inicio de curso. Si necesitas más ayuda, no dudes en contactar a tu mentor. ¿Hay algo más en lo que pueda ayudarte?",0.9705882352941176,12,Very High (0.8-1.0)
"mi camara externa del movil al hacer prueba de conectividad sale congelada, es normal?",📱 ¿Podrías darme más detalles sobre el problema con la cámara? ¿Has revisado los permisos de la aplicación o intentado reiniciar el dispositivo? También puedo ayudarte con información sobre cómo contactar a Atención Técnica si necesitas asistencia adicional.,📱 ¿Podrías darme más detalles sobre el problema con la cámara? ¿Has revisado los permisos de la aplicación o intentado reiniciar el dispositivo? También puedo ofrecerte información sobre cómo contactar con Atención Técnica si necesitas ayuda adicional.,0.9725490196078431,6,Very High (0.8-1.0)
donde está el informe del esquema final del practicum?,"📚 Puedes encontrar el informe del Prácticum en el Aula de Prácticas, específicamente en el apartado ""Mis Prácticas"" del menú lateral izquierdo. Allí podrás acceder a los documentos y requisitos necesarios. ¿Hay algo más en lo que pueda ayudarte?","📚 Puedes encontrar el informe del Prácticum en el Aula de Prácticas, específicamente en el apartado ""Mis Prácticas"" del menú lateral izquierdo. Allí podrás consultar los documentos y requisitos necesarios. ¿Hay algo más en lo que pueda ayudarte?",0.9755102040816327,0,Very High (0.8-1.0)
donde está el compromiso final del tfm,"📅 ¿Podrías aclarar a qué te refieres con 'compromiso final del TFM'? ¿Estás buscando información sobre el proceso de defensa, el depósito del trabajo o algún otro aspecto relacionado? Estoy aquí para ayudarte con cualquier duda que tengas.","📅 ¿Podrías aclarar a qué te refieres exactamente con 'compromiso final del TFM'? ¿Estás buscando información sobre el proceso de defensa, el depósito del trabajo o algún otro aspecto relacionado? Estoy aquí para ayudarte con cualquier duda que tengas.",0.9755102040816327,12,Very High (0.8-1.0)
